a,b,m,n,injection_id,channel_mn,time,current,voltage,polarity
42,45,43,44,8,0,4.841,0.247,-7.375,0
42,45,43,44,8,0,4.846,0.244,-6.625,0
42,45,43,44,8,0,4.851,0.244,-4.750,0
42,45,43,44,8,0,4.856,0.244,-2.125,0
42,45,43,44,8,0,4.861,0.240,-5.688,0
42,45,43,44,8,0,4.866,0.247,-7.938,0
42,45,43,44,8,0,4.871,0.244,-5.688,0
42,45,43,44,8,0,4.876,0.244,-3.250,0
42,45,43,44,8,0,4.881,0.244,-3.812,0
42,45,43,44,8,0,4.886,0.244,-2.688,0
42,45,43,44,8,0,4.891,0.244,-4.750,0
42,45,43,44,8,0,4.896,0.240,-6.062,0
42,45,43,44,8,0,4.901,0.236,-5.688,0
42,45,43,44,8,0,4.906,0.240,-2.688,0
42,45,43,44,8,0,4.911,0.244,-5.312,0
42,45,43,44,8,0,4.916,0.244,-9.437,0
42,45,43,44,8,0,4.921,0.244,-2.875,0
42,45,43,44,8,0,4.926,0.244,-6.062,0
42,45,43,44,8,0,4.931,0.240,-8.312,0
42,45,43,44,8,0,4.936,0.247,-5.688,0
42,45,43,44,8,0,4.941,0.240,-4.562,0
42,45,43,44,8,0,4.946,0.240,-1.750,0
42,45,43,44,8,0,4.951,0.244,-7.375,0
42,45,43,44,8,0,4.956,0.240,-9.437,0
42,45,43,44,8,0,4.961,0.240,-4.938,0
42,45,43,44,8,0,4.966,0.244,-4.562,0
42,45,43,44,8,0,4.971,0.244,-5.688,0
42,45,43,44,8,0,4.976,0.240,-7.000,0
42,45,43,44,8,0,4.981,0.240,-6.438,0
42,45,43,44,8,0,4.986,0.244,-1.000,0
42,45,43,44,8,0,4.991,0.240,-7.188,0
42,45,43,44,8,0,4.996,0.244,-1.188,0
42,45,43,44,8,0,5.001,0.240,-5.312,0
42,45,43,44,8,0,5.006,0.240,-1.750,0
42,45,43,44,8,0,5.011,0.240,-8.500,0
42,45,43,44,8,0,5.016,0.244,5.188,0
42,45,43,44,8,0,5.021,0.240,-2.312,0
42,45,43,44,8,0,5.026,0.247,-5.500,0
42,45,43,44,8,0,5.031,0.240,-4.938,0
42,45,43,44,8,0,5.036,0.244,-7.750,0
42,45,43,44,8,0,5.041,0.240,-6.062,0
42,45,43,44,8,0,5.046,0.244,-6.625,0
42,45,43,44,8,0,5.051,0.247,-3.250,0
42,45,43,44,8,0,5.056,0.244,-5.312,0
42,45,43,44,8,0,5.061,0.244,-10.750,0
42,45,43,44,8,0,5.066,0.244,-8.312,0
42,45,43,44,8,0,5.071,0.244,-0.812,0
42,45,43,44,8,0,5.076,0.247,-1.562,0
42,45,43,44,8,0,5.081,0.240,-6.625,0
42,45,43,44,8,0,5.086,0.244,-5.125,0
42,45,43,44,8,0,5.091,0.240,-5.125,0
42,45,43,44,8,0,5.096,0.244,-1.375,0
42,45,43,44,8,0,5.101,0.244,1.438,0
42,45,43,44,8,0,5.106,0.240,1.438,0
42,45,43,44,8,0,5.111,0.244,-4.375,0
42,45,43,44,8,0,5.116,0.240,-3.250,0
42,45,43,44,8,0,5.121,0.244,-4.938,0
42,45,43,44,8,0,5.126,0.244,-4.750,0
42,45,43,44,8,0,5.131,0.244,-3.625,0
42,45,43,44,8,0,5.136,0.244,-5.500,0
42,45,43,44,8,0,5.141,0.244,-5.688,0
42,45,43,44,8,0,5.146,0.240,-0.812,0
42,45,43,44,8,0,5.151,0.247,-2.312,0
42,45,43,44,8,0,5.156,0.240,-2.125,0
42,45,43,44,8,0,5.161,0.244,-9.062,0
42,45,43,44,8,0,5.166,0.244,-4.188,0
42,45,43,44,8,0,5.171,0.244,-6.812,0
42,45,43,44,8,0,5.198,89.640,133.250,1
42,45,43,44,8,0,5.201,89.062,130.250,1
42,45,43,44,8,0,5.206,88.654,132.312,1
42,45,43,44,8,0,5.211,87.728,132.500,1
42,45,43,44,8,0,5.216,86.756,132.688,1
42,45,43,44,8,0,5.221,86.059,128.375,1
42,45,43,44,8,0,5.226,85.406,127.250,1
42,45,43,44,8,0,5.231,84.634,128.750,1
42,45,43,44,8,0,5.236,84.120,124.438,1
42,45,43,44,8,0,5.241,83.539,125.375,1
42,45,43,44,8,0,5.246,83.029,119.375,1
42,45,43,44,8,0,5.251,82.410,126.875,1
42,45,43,44,8,0,5.256,81.889,121.812,1
42,45,43,44,8,0,5.261,81.439,123.500,1
42,45,43,44,8,0,5.266,80.794,121.625,1
42,45,43,44,8,0,5.271,80.355,122.000,1
42,45,43,44,8,0,5.276,79.950,120.500,1
42,45,43,44,8,0,5.281,79.373,117.125,1
42,45,43,44,8,0,5.286,78.934,113.188,1
42,45,43,44,8,0,5.291,78.517,117.312,1
42,45,43,44,8,0,5.296,78.011,119.000,1
42,45,43,44,8,0,5.301,77.588,119.000,1
42,45,43,44,8,0,5.306,77.164,118.812,1
42,45,43,44,8,0,5.311,76.785,115.812,1
42,45,43,44,8,0,5.316,76.290,119.375,1
42,45,43,44,8,0,5.321,75.892,114.312,1
42,45,43,44,8,0,5.326,75.544,112.250,1
42,45,43,44,8,0,5.331,75.041,114.312,1
42,45,43,44,8,0,5.336,74.685,113.562,1
42,45,43,44,8,0,5.341,74.314,113.938,1
42,45,43,44,8,0,5.346,73.875,110.188,1
42,45,43,44,8,0,5.351,73.493,116.188,1
42,45,43,44,8,0,5.356,73.132,115.438,1
42,45,43,44,8,0,5.361,72.765,115.062,1
42,45,43,44,8,0,5.366,72.281,110.188,1
42,45,43,44,8,0,5.371,71.914,110.000,1
42,45,43,44,8,0,5.376,71.569,111.500,1
42,45,43,44,8,0,5.381,71.074,112.625,1
42,45,43,44,8,0,5.386,70.665,107.562,1
42,45,43,44,8,0,5.391,70.297,107.375,1
42,45,43,44,8,0,5.396,69.791,108.125,1
42,45,43,44,8,0,5.401,69.397,103.062,1
42,45,43,44,8,0,5.406,68.989,104.938,1
42,45,43,44,8,0,5.411,68.550,105.688,1
42,45,43,44,8,0,5.416,68.044,103.812,1
42,45,43,44,8,0,5.421,67.620,106.625,1
42,45,43,44,8,0,5.426,67.200,101.375,1
42,45,43,44,8,0,5.431,66.690,98.375,1
42,45,43,44,8,0,5.436,66.281,102.500,1
42,45,43,44,8,0,5.441,65.873,104.375,1
42,45,43,44,8,0,5.446,65.400,101.375,1
42,45,43,44,8,0,5.451,65.036,101.188,1
42,45,43,44,8,0,5.456,64.688,102.125,1
42,45,43,44,8,0,5.461,64.279,97.812,1
42,45,43,44,8,0,5.466,63.919,100.812,1
42,45,43,44,8,0,5.471,63.626,99.688,1
42,45,43,44,8,0,5.476,63.337,96.500,1
42,45,43,44,8,0,5.481,62.963,96.125,1
42,45,43,44,8,0,5.486,62.719,95.562,1
42,45,43,44,8,0,5.491,62.456,97.063,1
42,45,43,44,8,0,5.496,62.164,97.812,1
42,45,43,44,8,0,5.501,61.909,99.125,1
42,45,43,44,8,0,5.506,61.725,95.938,1
42,45,43,44,8,0,5.511,61.466,93.688,1
42,45,43,44,8,0,5.516,61.249,94.062,1
42,45,43,44,8,0,5.521,61.054,97.625,1
42,45,43,44,8,0,5.526,60.825,95.375,1
42,45,43,44,8,0,5.531,60.645,93.688,1
42,45,43,44,8,0,5.536,60.476,96.125,1
42,45,43,44,8,0,5.541,60.326,89.938,1
42,45,43,44,8,0,5.546,60.105,95.750,1
42,45,43,44,8,0,5.551,59.951,95.750,1
42,45,43,44,8,0,5.556,59.812,94.250,1
42,45,43,44,8,0,5.561,59.614,97.438,1
42,45,43,44,8,0,5.566,59.464,94.062,1
42,45,43,44,8,0,5.571,59.355,90.875,1
42,45,43,44,8,0,5.576,59.201,97.438,1
42,45,43,44,8,0,5.581,59.059,95.375,1
42,45,43,44,8,0,5.586,58.943,91.438,1
42,45,43,44,8,0,5.591,58.815,91.625,1
42,45,43,44,8,0,5.596,58.657,95.750,1
42,45,43,44,8,0,5.601,58.519,92.375,1
42,45,43,44,8,0,5.606,58.406,89.375,1
42,45,43,44,8,0,5.611,58.324,90.875,1
42,45,43,44,8,0,5.616,58.133,89.375,1
42,45,43,44,8,0,5.621,58.072,94.625,1
42,45,43,44,8,0,5.626,57.945,89.750,1
42,45,43,44,8,0,5.631,57.806,92.188,1
42,45,43,44,8,0,5.636,57.686,96.313,1
42,45,43,44,8,0,5.641,57.593,90.875,1
42,45,43,44,8,0,5.646,57.480,91.812,1
42,45,43,44,8,0,5.651,57.394,89.375,1
42,45,43,44,8,0,5.656,57.304,88.812,1
42,45,43,44,8,0,5.661,57.184,95.188,1
42,45,43,44,8,0,5.666,57.079,89.938,1
42,45,43,44,8,0,5.671,57.000,92.188,1
42,45,43,44,8,0,5.676,56.880,91.438,1
42,45,43,44,8,0,5.681,56.775,89.750,1
42,45,43,44,8,0,5.686,56.689,88.250,1
42,45,43,44,8,0,5.691,56.602,91.625,1
42,45,43,44,8,0,5.696,56.494,92.188,1
42,45,43,44,8,0,5.701,56.415,87.125,1
42,45,43,44,8,0,5.706,56.299,89.375,1
42,45,43,44,8,0,5.711,56.212,85.438,1
42,45,43,44,8,0,5.716,56.123,89.375,1
42,45,43,44,8,0,5.721,56.062,90.500,1
42,45,43,44,8,0,5.726,55.984,90.312,1
42,45,43,44,8,0,5.731,55.894,91.812,1
42,45,43,44,8,0,5.736,55.837,90.125,1
42,45,43,44,8,0,5.741,55.710,90.125,1
42,45,43,44,8,0,5.746,55.642,90.312,1
42,45,43,44,8,0,5.751,55.553,91.250,1
42,45,43,44,8,0,5.756,55.477,88.812,1
42,45,43,44,8,0,5.761,55.373,89.000,1
42,45,43,44,8,0,5.766,55.365,88.625,1
42,45,43,44,8,0,5.771,55.260,89.188,1
42,45,43,44,8,0,5.776,55.181,90.312,1
42,45,43,44,8,0,5.781,55.099,89.188,1
42,45,43,44,8,0,5.786,55.024,93.312,1
42,45,43,44,8,0,5.791,54.968,90.688,1
42,45,43,44,8,0,5.796,54.911,91.625,1
42,45,43,44,8,0,5.818,0.244,0.875,0
42,45,43,44,8,0,5.821,0.240,0.875,0
42,45,43,44,8,0,5.826,0.247,5.562,0
42,45,43,44,8,0,5.831,0.240,-2.500,0
42,45,43,44,8,0,5.836,0.240,2.750,0
42,45,43,44,8,0,5.841,0.244,-0.812,0
42,45,43,44,8,0,5.846,0.240,-0.438,0
42,45,43,44,8,0,5.851,0.244,-1.000,0
42,45,43,44,8,0,5.856,0.240,1.438,0
42,45,43,44,8,0,5.861,0.244,-0.250,0
42,45,43,44,8,0,5.866,0.240,4.438,0
42,45,43,44,8,0,5.871,0.240,0.688,0
42,45,43,44,8,0,5.876,0.244,3.125,0
42,45,43,44,8,0,5.881,0.240,-4.750,0
42,45,43,44,8,0,5.886,0.247,1.062,0
42,45,43,44,8,0,5.891,0.244,-0.812,0
42,45,43,44,8,0,5.896,0.240,1.062,0
42,45,43,44,8,0,5.901,0.244,4.812,0
42,45,43,44,8,0,5.906,0.240,4.625,0
42,45,43,44,8,0,5.911,0.244,3.313,0
42,45,43,44,8,0,5.916,0.244,2.000,0
42,45,43,44,8,0,5.921,0.244,0.125,0
42,45,43,44,8,0,5.926,0.244,5.562,0
42,45,43,44,8,0,5.931,0.244,4.062,0
42,45,43,44,8,0,5.936,0.240,2.750,0
42,45,43,44,8,0,5.941,0.244,7.250,0
42,45,43,44,8,0,5.946,0.244,5.000,0
42,45,43,44,8,0,5.951,0.240,-0.062,0
42,45,43,44,8,0,5.956,0.244,7.062,0
42,45,43,44,8,0,5.961,0.240,-0.250,0
42,45,43,44,8,0,5.966,0.236,-1.938,0
42,45,43,44,8,0,5.971,0.240,0.500,0
42,45,43,44,8,0,5.976,0.244,-0.438,0
42,45,43,44,8,0,5.981,0.244,-1.562,0
42,45,43,44,8,0,5.986,0.244,3.875,0
42,45,43,44,8,0,5.991,0.244,2.375,0
42,45,43,44,8,0,5.996,0.244,1.250,0
42,45,43,44,8,0,6.001,0.244,-1.938,0
42,45,43,44,8,0,6.006,0.240,3.875,0
42,45,43,44,8,0,6.011,0.244,1.438,0
42,45,43,44,8,0,6.016,0.244,10.250,0
42,45,43,44,8,0,6.021,0.240,2.938,0
42,45,43,44,8,0,6.026,0.240,-0.250,0
42,45,43,44,8,0,6.031,0.240,6.125,0
42,45,43,44,8,0,6.036,0.244,0.125,0
42,45,43,44,8,0,6.041,0.247,3.125,0
42,45,43,44,8,0,6.046,0.240,-4.188,0
42,45,43,44,8,0,6.051,0.240,5.375,0
42,45,43,44,8,0,6.056,0.240,8.188,0
42,45,43,44,8,0,6.061,0.240,-1.562,0
42,45,43,44,8,0,6.066,0.244,3.313,0
42,45,43,44,8,0,6.071,0.240,5.938,0
42,45,43,44,8,0,6.076,0.240,0.875,0
42,45,43,44,8,0,6.081,0.244,4.625,0
42,45,43,44,8,0,6.086,0.244,-0.062,0
42,45,43,44,8,0,6.091,0.240,4.812,0
42,45,43,44,8,0,6.096,0.244,-1.562,0
42,45,43,44,8,0,6.101,0.240,3.875,0
42,45,43,44,8,0,6.106,0.244,1.062,0
42,45,43,44,8,0,6.111,0.240,4.062,0
42,45,43,44,8,0,6.116,0.240,7.625,0
42,45,43,44,8,0,6.121,0.247,4.812,0
42,45,43,44,8,0,6.126,0.240,1.625,0
42,45,43,44,8,0,6.131,0.240,5.188,0
42,45,43,44,8,0,6.136,0.244,2.563,0
42,45,43,44,8,0,6.141,0.244,6.688,0
42,45,43,44,8,0,6.146,0.240,-4.938,0
42,45,43,44,8,0,6.151,0.244,1.812,0
42,45,43,44,8,0,6.156,0.244,2.938,0
42,45,43,44,8,0,6.161,0.244,1.062,0
42,45,43,44,8,0,6.166,0.244,4.062,0
42,45,43,44,8,0,6.171,0.244,5.188,0
42,45,43,44,8,0,6.176,0.240,4.250,0
42,45,43,44,8,0,6.181,0.244,2.938,0
42,45,43,44,8,0,6.186,0.240,0.688,0
42,45,43,44,8,0,6.191,0.244,0.500,0
42,45,43,44,8,0,6.196,0.236,8.562,0
42,45,43,44,8,0,6.201,0.240,3.313,0
42,45,43,44,8,0,6.206,0.244,1.250,0
42,45,43,44,8,0,6.211,0.247,3.688,0
42,45,43,44,8,0,6.216,0.247,4.438,0
42,45,43,44,8,0,6.221,0.240,0.125,0
42,45,43,44,8,0,6.226,0.244,8.000,0
42,45,43,44,8,0,6.231,0.244,4.250,0
42,45,43,44,8,0,6.236,0.240,1.250,0
42,45,43,44,8,0,6.241,0.240,5.750,0
42,45,43,44,8,0,6.246,0.244,2.938,0
42,45,43,44,8,0,6.251,0.244,5.000,0
42,45,43,44,8,0,6.256,0.240,10.250,0
42,45,43,44,8,0,6.261,0.244,3.500,0
42,45,43,44,8,0,6.266,0.240,4.062,0
42,45,43,44,8,0,6.271,0.240,6.500,0
42,45,43,44,8,0,6.276,0.240,4.812,0
42,45,43,44,8,0,6.281,0.240,1.812,0
42,45,43,44,8,0,6.286,0.240,4.250,0
42,45,43,44,8,0,6.291,0.240,3.500,0
42,45,43,44,8,0,6.296,0.244,1.062,0
42,45,43,44,8,0,6.301,0.240,5.938,0
42,45,43,44,8,0,6.306,0.240,3.875,0
42,45,43,44,8,0,6.311,0.244,6.688,0
42,45,43,44,8,0,6.316,0.244,5.562,0
42,45,43,44,8,0,6.321,0.244,4.625,0
42,45,43,44,8,0,6.326,0.244,5.938,0
42,45,43,44,8,0,6.331,0.244,2.563,0
42,45,43,44,8,0,6.336,0.240,7.625,0
42,45,43,44,8,0,6.341,0.244,4.812,0
42,45,43,44,8,0,6.346,0.247,5.188,0
42,45,43,44,8,0,6.351,0.240,0.688,0
42,45,43,44,8,0,6.356,0.244,6.688,0
42,45,43,44,8,0,6.361,0.240,6.312,0
42,45,43,44,8,0,6.366,0.244,1.438,0
42,45,43,44,8,0,6.371,0.240,1.438,0
42,45,43,44,8,0,6.376,0.236,5.188,0
42,45,43,44,8,0,6.381,0.240,6.688,0
42,45,43,44,8,0,6.386,0.244,3.125,0
42,45,43,44,8,0,6.391,0.244,6.312,0
42,45,43,44,8,0,6.396,0.240,4.062,0
42,45,43,44,8,0,6.401,0.240,6.312,0
42,45,43,44,8,0,6.406,0.240,10.250,0
42,45,43,44,8,0,6.411,0.244,3.313,0
42,45,43,44,8,0,6.416,0.240,2.375,0
42,45,43,44,8,0,6.443,-91.823,-107.500,-1
42,45,43,44,8,0,6.446,-90.611,-110.875,-1
42,45,43,44,8,0,6.451,-90.795,-115.750,-1
42,45,43,44,8,0,6.456,-89.632,-113.500,-1
42,45,43,44,8,0,6.461,-88.819,-110.125,-1
42,45,43,44,8,0,6.466,-87.945,-112.375,-1
42,45,43,44,8,0,6.471,-87.364,-107.500,-1
42,45,43,44,8,0,6.476,-86.752,-107.500,-1
42,45,43,44,8,0,6.481,-86.029,-105.438,-1
42,45,43,44,8,0,6.486,-85.511,-104.875,-1
42,45,43,44,8,0,6.491,-85.028,-107.688,-1
42,45,43,44,8,0,6.496,-84.435,-105.625,-1
42,45,43,44,8,0,6.501,-83.940,-102.625,-1
42,45,43,44,8,0,6.506,-83.494,-104.312,-1
42,45,43,44,8,0,6.511,-83.085,-105.625,-1
42,45,43,44,8,0,6.516,-82.594,-102.812,-1
42,45,43,44,8,0,6.521,-82.170,-105.062,-1
42,45,43,44,8,0,6.526,-81.743,-102.437,-1
42,45,43,44,8,0,6.531,-81.270,-99.625,-1
42,45,43,44,8,0,6.536,-80.884,-100.188,-1
42,45,43,44,8,0,6.541,-80.490,-99.812,-1
42,45,43,44,8,0,6.546,-80.014,-97.750,-1
42,45,43,44,8,0,6.551,-79.650,-101.125,-1
42,45,43,44,8,0,6.556,-79.282,-100.938,-1
42,45,43,44,8,0,6.561,-78.859,-95.875,-1
42,45,43,44,8,0,6.566,-78.506,-99.438,-1
42,45,43,44,8,0,6.571,-78.120,-94.188,-1
42,45,43,44,8,0,6.576,-77.797,-98.312,-1
42,45,43,44,8,0,6.581,-77.340,-92.500,-1
42,45,43,44,8,0,6.586,-76.980,-95.688,-1
42,45,43,44,8,0,6.591,-76.672,-94.938,-1
42,45,43,44,8,0,6.596,-76.234,-90.625,-1
42,45,43,44,8,0,6.601,-75.874,-94.938,-1
42,45,43,44,8,0,6.606,-75.566,-95.500,-1
42,45,43,44,8,0,6.611,-75.150,-91.938,-1
42,45,43,44,8,0,6.616,-74.816,-93.625,-1
42,45,43,44,8,0,6.621,-74.483,-89.125,-1
42,45,43,44,8,0,6.626,-74.134,-92.500,-1
42,45,43,44,8,0,6.631,-73.774,-87.625,-1
42,45,43,44,8,0,6.636,-73.388,-91.562,-1
42,45,43,44,8,0,6.641,-73.088,-91.938,-1
42,45,43,44,8,0,6.646,-72.660,-88.562,-1
42,45,43,44,8,0,6.651,-72.341,-89.312,-1
42,45,43,44,8,0,6.656,-72.015,-87.812,-1
42,45,43,44,8,0,6.661,-71.595,-86.875,-1
42,45,43,44,8,0,6.666,-71.254,-87.250,-1
42,45,43,44,8,0,6.671,-70.924,-91.000,-1
42,45,43,44,8,0,6.676,-70.507,-82.000,-1
42,45,43,44,8,0,6.681,-70.132,-81.062,-1
42,45,43,44,8,0,6.686,-69.802,-82.375,-1
42,45,43,44,8,0,6.691,-69.409,-85.000,-1
42,45,43,44,8,0,6.696,-69.000,-80.125,-1
42,45,43,44,8,0,6.701,-68.618,-78.812,-1
42,45,43,44,8,0,6.706,-68.224,-82.938,-1
42,45,43,44,8,0,6.711,-67.751,-76.938,-1
42,45,43,44,8,0,6.716,-67.391,-77.312,-1
42,45,43,44,8,0,6.721,-66.990,-75.812,-1
42,45,43,44,8,0,6.726,-66.506,-75.062,-1
42,45,43,44,8,0,6.731,-66.079,-74.500,-1
42,45,43,44,8,0,6.736,-65.726,-76.562,-1
42,45,43,44,8,0,6.741,-65.362,-71.312,-1
42,45,43,44,8,0,6.746,-64.894,-81.250,-1
42,45,43,44,8,0,6.751,-64.545,-73.938,-1
42,45,43,44,8,0,6.756,-64.215,-75.438,-1
42,45,43,44,8,0,6.761,-63.814,-76.562,-1
42,45,43,44,8,0,6.766,-63.506,-73.000,-1
42,45,43,44,8,0,6.771,-63.195,-76.938,-1
42,45,43,44,8,0,6.776,-62.888,-74.688,-1
42,45,43,44,8,0,6.781,-62.580,-69.625,-1
42,45,43,44,8,0,6.786,-62.325,-71.500,-1
42,45,43,44,8,0,6.791,-62.021,-70.375,-1
42,45,43,44,8,0,6.796,-61.822,-72.062,-1
42,45,43,44,8,0,6.801,-61.597,-73.000,-1
42,45,43,44,8,0,6.806,-61.350,-68.875,-1
42,45,43,44,8,0,6.811,-61.095,-66.625,-1
42,45,43,44,8,0,6.816,-60.885,-68.688,-1
42,45,43,44,8,0,6.821,-60.679,-70.562,-1
42,45,43,44,8,0,6.826,-60.484,-69.438,-1
42,45,43,44,8,0,6.831,-60.289,-69.438,-1
42,45,43,44,8,0,6.836,-60.112,-66.625,-1
42,45,43,44,8,0,6.841,-59.903,-70.375,-1
42,45,43,44,8,0,6.846,-59.745,-68.312,-1
42,45,43,44,8,0,6.851,-59.576,-67.000,-1
42,45,43,44,8,0,6.856,-59.423,-68.875,-1
42,45,43,44,8,0,6.861,-59.224,-70.938,-1
42,45,43,44,8,0,6.866,-59.093,-71.312,-1
42,45,43,44,8,0,6.871,-58.965,-70.750,-1
42,45,43,44,8,0,6.876,-58.729,-65.875,-1
42,45,43,44,8,0,6.881,-58.612,-62.312,-1
42,45,43,44,8,0,6.886,-58.504,-64.375,-1
42,45,43,44,8,0,6.891,-58.320,-65.500,-1
42,45,43,44,8,0,6.896,-58.222,-66.812,-1
42,45,43,44,8,0,6.901,-58.091,-67.562,-1
42,45,43,44,8,0,6.906,-57.934,-65.125,-1
42,45,43,44,8,0,6.911,-57.803,-67.937,-1
42,45,43,44,8,0,6.916,-57.746,-64.562,-1
42,45,43,44,8,0,6.921,-57.615,-66.625,-1
42,45,43,44,8,0,6.926,-57.506,-69.250,-1
42,45,43,44,8,0,6.931,-57.375,-59.875,-1
42,45,43,44,8,0,6.936,-57.304,-66.438,-1
42,45,43,44,8,0,6.941,-57.184,-68.500,-1
42,45,43,44,8,0,6.946,-57.068,-62.312,-1
42,45,43,44,8,0,6.951,-56.966,-65.500,-1
42,45,43,44,8,0,6.956,-56.820,-66.438,-1
42,45,43,44,8,0,6.961,-56.786,-64.000,-1
42,45,43,44,8,0,6.966,-56.700,-62.312,-1
42,45,43,44,8,0,6.971,-56.610,-64.938,-1
42,45,43,44,8,0,6.976,-56.498,-67.375,-1
42,45,43,44,8,0,6.981,-56.396,-64.375,-1
42,45,43,44,8,0,6.986,-56.340,-61.375,-1
42,45,43,44,8,0,6.991,-56.250,-64.375,-1
42,45,43,44,8,0,6.996,-56.156,-65.500,-1
42,45,43,44,8,0,7.001,-56.055,-59.688,-1
42,45,43,44,8,0,7.006,-55.995,-61.375,-1
42,45,43,44,8,0,7.011,-55.898,-62.500,-1
42,45,43,44,8,0,7.016,-55.796,-59.688,-1
42,45,43,44,8,0,7.021,-55.703,-59.125,-1
42,45,43,44,8,0,7.026,-55.676,-62.500,-1
42,45,43,44,8,0,7.031,-55.579,-53.688,-1
42,45,43,44,8,0,7.036,-55.508,-65.125,-1
42,45,43,44,8,0,7.041,-55.432,-61.000,-1
42,45,43,44,8,0,7.063,0.240,8.938,0
42,45,43,44,8,0,7.066,0.244,6.875,0
42,45,43,44,8,0,7.071,0.244,7.438,0
42,45,43,44,8,0,7.076,0.236,9.125,0
42,45,43,44,8,0,7.081,0.247,8.375,0
42,45,43,44,8,0,7.086,0.244,11.562,0
42,45,43,44,8,0,7.091,0.247,14.375,0
42,45,43,44,8,0,7.096,0.240,12.312,0
42,45,43,44,8,0,7.101,0.244,16.625,0
42,45,43,44,8,0,7.106,0.244,11.375,0
42,45,43,44,8,0,7.111,0.244,14.000,0
42,45,43,44,8,0,7.116,0.240,18.500,0
42,45,43,44,8,0,7.121,0.240,13.062,0
42,45,43,44,8,0,7.126,0.240,17.938,0
42,45,43,44,8,0,7.131,0.244,16.438,0
42,45,43,44,8,0,7.136,0.240,15.875,0
42,45,43,44,8,0,7.141,0.240,17.562,0
42,45,43,44,8,0,7.146,0.240,17.938,0
42,45,43,44,8,0,7.151,0.244,16.812,0
42,45,43,44,8,0,7.156,0.244,14.563,0
42,45,43,44,8,0,7.161,0.240,17.375,0
42,45,43,44,8,0,7.166,0.244,7.812,0
42,45,43,44,8,0,7.171,0.244,5.188,0
42,45,43,44,8,0,7.176,0.240,14.563,0
42,45,43,44,8,0,7.181,0.240,7.625,0
42,45,43,44,8,0,7.186,0.244,8.750,0
42,45,43,44,8,0,7.191,0.244,3.125,0
42,45,43,44,8,0,7.196,0.247,11.375,0
42,45,43,44,8,0,7.201,0.236,13.062,0
42,45,43,44,8,0,7.206,0.244,4.062,0
42,45,43,44,8,0,7.211,0.244,5.375,0
42,45,43,44,8,0,7.216,0.244,5.188,0
42,45,43,44,8,0,7.221,0.240,13.062,0
42,45,43,44,8,0,7.226,0.244,9.500,0
42,45,43,44,8,0,7.231,0.244,6.875,0
42,45,43,44,8,0,7.236,0.240,8.562,0
42,45,43,44,8,0,7.241,0.240,10.438,0
42,45,43,44,8,0,7.246,0.244,7.812,0
42,45,43,44,8,0,7.251,0.244,5.375,0
42,45,43,44,8,0,7.256,0.244,9.312,0
42,45,43,44,8,0,7.261,0.240,5.750,0
42,45,43,44,8,0,7.266,0.236,7.062,0
42,45,43,44,8,0,7.271,0.244,14.938,0
42,45,43,44,8,0,7.276,0.244,10.438,0
42,45,43,44,8,0,7.281,0.240,5.188,0
42,45,43,44,8,0,7.286,0.240,6.500,0
42,45,43,44,8,0,7.291,0.240,5.562,0
42,45,43,44,8,0,7.296,0.240,3.688,0
42,45,43,44,8,0,7.301,0.240,7.625,0
42,45,43,44,8,0,7.306,0.244,9.125,0
42,45,43,44,8,0,7.311,0.240,5.938,0
42,45,43,44,8,0,7.316,0.240,6.312,0
42,45,43,44,8,0,7.321,0.247,5.000,0
42,45,43,44,8,0,7.326,0.236,8.375,0
42,45,43,44,8,0,7.331,0.244,7.812,0
42,45,43,44,8,0,7.336,0.240,5.562,0
42,45,43,44,8,0,7.341,0.244,4.250,0
42,45,43,44,8,0,7.346,0.240,9.125,0
42,45,43,44,8,0,7.351,0.244,7.062,0
42,45,43,44,8,0,7.356,0.240,9.688,0
42,45,43,44,8,0,7.361,0.244,7.438,0
42,45,43,44,8,0,7.366,0.244,11.000,0
42,45,43,44,8,0,7.371,0.240,7.062,0
42,45,43,44,8,0,7.376,0.244,11.188,0
42,45,43,44,8,0,7.381,0.244,7.625,0
42,45,43,44,8,0,7.386,0.240,1.438,0
42,45,43,44,8,0,7.391,0.240,13.250,0
42,45,43,44,8,0,7.396,0.240,6.688,0
42,45,43,44,8,0,7.401,0.240,4.625,0
42,45,43,44,8,0,7.406,0.244,13.625,0
42,45,43,44,8,0,7.411,0.244,12.875,0
42,45,43,44,8,0,7.416,0.244,5.188,0
42,45,43,44,8,0,7.421,0.240,12.688,0
42,45,43,44,8,0,7.426,0.247,13.625,0
42,45,43,44,8,0,7.431,0.240,6.688,0
42,45,43,44,8,0,7.436,0.236,8.938,0
42,45,43,44,8,0,7.441,0.240,2.750,0
42,45,43,44,8,0,7.446,0.244,14.000,0
42,45,43,44,8,0,7.451,0.240,8.188,0
42,45,43,44,8,0,7.456,0.244,11.375,0
42,45,43,44,8,0,7.461,0.247,11.375,0
42,45,43,44,8,0,7.466,0.247,3.313,0
42,45,43,44,8,0,7.471,0.240,8.375,0
42,45,43,44,8,0,7.476,0.244,12.125,0
42,45,43,44,8,0,7.481,0.240,7.438,0
42,45,43,44,8,0,7.486,0.244,13.812,0
42,45,43,44,8,0,7.491,0.240,11.750,0
42,45,43,44,8,0,7.496,0.240,10.250,0
42,45,43,44,8,0,7.501,0.244,10.625,0
42,45,43,44,8,0,7.506,0.244,9.312,0
